OccurredOn,Date,Time,LRWS-11-01_SPACE_AIR_CO2,LRWS-11-01_SPACE_AIR_HUMID,LRWS-11-01_SPACE_AIR_PRESSURE,LRWS-11-01_SPACE_AIR_TEMP
2025-10-07 02:48:00,2025-10-07,02:48:00,407.0,82.0,1009.8,25.0
2025-10-07 02:49:00,2025-10-07,02:49:00,407.0,82.0,1009.8,25.0
2025-10-07 02:50:00,2025-10-07,02:50:00,407.0,82.0,1009.8,25.0
2025-10-07 02:51:00,2025-10-07,02:51:00,407.0,82.0,1009.8,25.0
2025-10-07 02:52:00,2025-10-07,02:52:00,407.0,82.0,1009.8,25.0
2025-10-07 02:53:00,2025-10-07,02:53:00,407.0,82.0,1009.8,25.0
2025-10-07 02:54:00,2025-10-07,02:54:00,407.0,82.0,1009.8,25.0
2025-10-07 02:55:00,2025-10-07,02:55:00,408.0,82.0,1009.7,25.0
2025-10-07 02:56:00,2025-10-07,02:56:00,408.0,82.0,1009.7,25.0
2025-10-07 02:57:00,2025-10-07,02:57:00,408.0,82.0,1009.7,25.0
2025-10-07 02:58:00,2025-10-07,02:58:00,408.0,82.0,1009.7,25.0
2025-10-07 02:59:00,2025-10-07,02:59:00,408.0,82.0,1009.7,25.0
2025-10-07 03:00:00,2025-10-07,03:00:00,408.0,82.0,1009.7,25.0
2025-10-07 03:01:00,2025-10-07,03:01:00,408.0,82.0,1009.7,25.0
2025-10-07 03:02:00,2025-10-07,03:02:00,408.0,82.0,1009.7,25.0
2025-10-07 03:03:00,2025-10-07,03:03:00,408.0,82.0,1009.7,25.0
2025-10-07 03:04:00,2025-10-07,03:04:00,408.0,82.0,1009.7,25.0
2025-10-07 03:05:00,2025-10-07,03:05:00,408.0,82.0,1009.7,25.0
2025-10-07 03:06:00,2025-10-07,03:06:00,408.0,82.0,1009.8,25.1
2025-10-07 03:07:00,2025-10-07,03:07:00,408.0,82.0,1009.8,25.1
2025-10-07 03:08:00,2025-10-07,03:08:00,408.0,82.0,1009.8,25.1
2025-10-07 03:09:00,2025-10-07,03:09:00,408.0,82.0,1009.8,25.1
2025-10-07 03:10:00,2025-10-07,03:10:00,408.0,82.0,1009.8,25.1
2025-10-07 03:11:00,2025-10-07,03:11:00,408.0,82.0,1009.8,25.1
2025-10-07 03:12:00,2025-10-07,03:12:00,408.0,82.0,1009.8,25.1
2025-10-07 03:13:00,2025-10-07,03:13:00,408.0,82.0,1009.8,25.1
2025-10-07 03:14:00,2025-10-07,03:14:00,408.0,82.0,1009.8,25.1
2025-10-07 03:15:00,2025-10-07,03:15:00,407.0,82.0,1009.8,25.1
2025-10-07 03:16:00,2025-10-07,03:16:00,407.0,82.0,1009.8,25.1
2025-10-07 03:17:00,2025-10-07,03:17:00,407.0,82.0,1009.8,25.1
2025-10-07 03:18:00,2025-10-07,03:18:00,407.0,82.0,1009.8,25.1
2025-10-07 03:19:00,2025-10-07,03:19:00,407.0,82.0,1009.8,25.1
2025-10-07 03:20:00,2025-10-07,03:20:00,407.0,82.0,1009.8,25.1
2025-10-07 03:21:00,2025-10-07,03:21:00,407.0,82.0,1009.8,25.1
2025-10-07 03:22:00,2025-10-07,03:22:00,407.0,82.0,1009.8,25.1
2025-10-07 03:23:00,2025-10-07,03:23:00,407.0,82.0,1009.8,25.1
2025-10-07 03:24:00,2025-10-07,03:24:00,407.0,82.0,1009.8,25.1
2025-10-07 03:25:00,2025-10-07,03:25:00,407.0,82.0,1009.8,25.2
2025-10-07 03:26:00,2025-10-07,03:26:00,407.0,82.0,1009.8,25.2
2025-10-07 03:27:00,2025-10-07,03:27:00,407.0,82.0,1009.8,25.2
2025-10-07 03:28:00,2025-10-07,03:28:00,407.0,82.0,1009.8,25.2
2025-10-07 03:29:00,2025-10-07,03:29:00,407.0,82.0,1009.8,25.2
2025-10-07 03:30:00,2025-10-07,03:30:00,407.0,82.0,1009.8,25.2
2025-10-07 03:31:00,2025-10-07,03:31:00,407.0,82.0,1009.8,25.2
2025-10-07 03:32:00,2025-10-07,03:32:00,407.0,82.0,1009.8,25.2
2025-10-07 03:33:00,2025-10-07,03:33:00,407.0,82.0,1009.8,25.2
2025-10-07 03:34:00,2025-10-07,03:34:00,407.0,82.0,1009.8,25.2
2025-10-07 03:35:00,2025-10-07,03:35:00,408.0,82.0,1009.8,25.2
2025-10-07 03:36:00,2025-10-07,03:36:00,408.0,82.0,1009.8,25.2
2025-10-07 03:37:00,2025-10-07,03:37:00,408.0,82.0,1009.8,25.2
2025-10-07 03:38:00,2025-10-07,03:38:00,408.0,82.0,1009.8,25.2
2025-10-07 03:39:00,2025-10-07,03:39:00,408.0,82.0,1009.8,25.2
2025-10-07 03:40:00,2025-10-07,03:40:00,408.0,82.0,1009.8,25.2
2025-10-07 03:41:00,2025-10-07,03:41:00,408.0,82.0,1009.8,25.2
2025-10-07 03:42:00,2025-10-07,03:42:00,408.0,82.0,1009.8,25.2
2025-10-07 03:43:00,2025-10-07,03:43:00,408.0,82.0,1009.8,25.2
2025-10-07 03:44:00,2025-10-07,03:44:00,408.0,82.0,1009.8,25.2
2025-10-07 03:45:00,2025-10-07,03:45:00,408.0,82.5,1009.6,25.3
2025-10-07 03:46:00,2025-10-07,03:46:00,408.0,82.5,1009.6,25.3
2025-10-07 03:47:00,2025-10-07,03:47:00,408.0,82.5,1009.6,25.3
2025-10-07 03:48:00,2025-10-07,03:48:00,408.0,82.5,1009.6,25.3
2025-10-07 03:49:00,2025-10-07,03:49:00,408.0,82.5,1009.6,25.3
2025-10-07 03:50:00,2025-10-07,03:50:00,408.0,82.5,1009.6,25.3
2025-10-07 03:51:00,2025-10-07,03:51:00,408.0,82.5,1009.6,25.3
2025-10-07 03:52:00,2025-10-07,03:52:00,408.0,82.5,1009.6,25.3
2025-10-07 03:53:00,2025-10-07,03:53:00,408.0,82.5,1009.6,25.3
2025-10-07 03:54:00,2025-10-07,03:54:00,408.0,82.5,1009.6,25.3
2025-10-07 03:55:00,2025-10-07,03:55:00,408.0,82.5,1009.5,25.3
2025-10-07 03:56:00,2025-10-07,03:56:00,408.0,82.5,1009.5,25.3
2025-10-07 03:57:00,2025-10-07,03:57:00,408.0,82.5,1009.5,25.3
2025-10-07 03:58:00,2025-10-07,03:58:00,408.0,82.5,1009.5,25.3
2025-10-07 03:59:00,2025-10-07,03:59:00,408.0,82.5,1009.5,25.3
2025-10-07 04:00:00,2025-10-07,04:00:00,408.0,82.5,1009.5,25.3
2025-10-07 04:01:00,2025-10-07,04:01:00,408.0,82.5,1009.5,25.3
2025-10-07 04:02:00,2025-10-07,04:02:00,408.0,82.5,1009.5,25.3
2025-10-07 04:03:00,2025-10-07,04:03:00,408.0,82.5,1009.5,25.3
2025-10-07 04:04:00,2025-10-07,04:04:00,408.0,82.5,1009.5,25.3
2025-10-07 04:05:00,2025-10-07,04:05:00,408.0,82.5,1009.3,25.3
2025-10-07 04:06:00,2025-10-07,04:06:00,408.0,82.5,1009.3,25.3
2025-10-07 04:07:00,2025-10-07,04:07:00,408.0,82.5,1009.3,25.3
2025-10-07 04:08:00,2025-10-07,04:08:00,408.0,82.5,1009.3,25.3
2025-10-07 04:09:00,2025-10-07,04:09:00,408.0,82.5,1009.3,25.3
2025-10-07 04:10:00,2025-10-07,04:10:00,408.0,82.5,1009.3,25.3
2025-10-07 04:11:00,2025-10-07,04:11:00,408.0,82.5,1009.3,25.3
2025-10-07 04:12:00,2025-10-07,04:12:00,408.0,82.5,1009.3,25.3
2025-10-07 04:13:00,2025-10-07,04:13:00,408.0,82.5,1009.3,25.3
2025-10-07 04:14:00,2025-10-07,04:14:00,408.0,82.5,1009.3,25.3
2025-10-07 04:15:00,2025-10-07,04:15:00,408.0,82.5,1009.3,25.3
2025-10-07 04:16:00,2025-10-07,04:16:00,408.0,82.5,1009.3,25.3
2025-10-07 04:17:00,2025-10-07,04:17:00,408.0,82.5,1009.3,25.3
2025-10-07 04:18:00,2025-10-07,04:18:00,408.0,82.5,1009.3,25.3
2025-10-07 04:19:00,2025-10-07,04:19:00,408.0,82.5,1009.3,25.3
2025-10-07 04:20:00,2025-10-07,04:20:00,408.0,82.5,1009.3,25.3
2025-10-07 04:21:00,2025-10-07,04:21:00,408.0,82.5,1009.3,25.3
2025-10-07 04:22:00,2025-10-07,04:22:00,408.0,82.5,1009.3,25.3
2025-10-07 04:23:00,2025-10-07,04:23:00,408.0,82.5,1009.3,25.3
2025-10-07 04:24:00,2025-10-07,04:24:00,408.0,82.5,1009.3,25.3
2025-10-07 04:25:00,2025-10-07,04:25:00,409.0,82.5,1009.2,25.4
2025-10-07 04:26:00,2025-10-07,04:26:00,409.0,82.5,1009.2,25.4
2025-10-07 04:27:00,2025-10-07,04:27:00,409.0,82.5,1009.2,25.4
2025-10-07 04:28:00,2025-10-07,04:28:00,409.0,82.5,1009.2,25.4
2025-10-07 04:29:00,2025-10-07,04:29:00,409.0,82.5,1009.2,25.4
2025-10-07 04:30:00,2025-10-07,04:30:00,409.0,82.5,1009.2,25.4
2025-10-07 04:31:00,2025-10-07,04:31:00,409.0,82.5,1009.2,25.4
2025-10-07 04:32:00,2025-10-07,04:32:00,409.0,82.5,1009.2,25.4
2025-10-07 04:33:00,2025-10-07,04:33:00,409.0,82.5,1009.2,25.4
2025-10-07 04:34:00,2025-10-07,04:34:00,409.0,82.5,1009.2,25.4
2025-10-07 04:35:00,2025-10-07,04:35:00,409.0,82.5,1009.1,25.4
2025-10-07 04:36:00,2025-10-07,04:36:00,409.0,82.5,1009.1,25.4
2025-10-07 04:37:00,2025-10-07,04:37:00,409.0,82.5,1009.1,25.4
2025-10-07 04:38:00,2025-10-07,04:38:00,409.0,82.5,1009.1,25.4
2025-10-07 04:39:00,2025-10-07,04:39:00,409.0,82.5,1009.1,25.4
2025-10-07 04:40:00,2025-10-07,04:40:00,409.0,82.5,1009.1,25.4
2025-10-07 04:41:00,2025-10-07,04:41:00,409.0,82.5,1009.1,25.4
2025-10-07 04:42:00,2025-10-07,04:42:00,409.0,82.5,1009.1,25.4
2025-10-07 04:43:00,2025-10-07,04:43:00,409.0,82.5,1009.1,25.4
2025-10-07 04:44:00,2025-10-07,04:44:00,409.0,82.5,1009.1,25.4
2025-10-07 04:45:00,2025-10-07,04:45:00,409.0,82.5,1009.1,25.5
2025-10-07 04:46:00,2025-10-07,04:46:00,409.0,82.5,1009.1,25.5
2025-10-07 04:47:00,2025-10-07,04:47:00,409.0,82.5,1009.1,25.5
2025-10-07 04:48:00,2025-10-07,04:48:00,409.0,82.5,1009.1,25.5
2025-10-07 04:49:00,2025-10-07,04:49:00,409.0,82.5,1009.1,25.5
2025-10-07 04:50:00,2025-10-07,04:50:00,409.0,82.5,1009.1,25.5
2025-10-07 04:51:00,2025-10-07,04:51:00,409.0,82.5,1009.1,25.5
2025-10-07 04:52:00,2025-10-07,04:52:00,409.0,82.5,1009.1,25.5
2025-10-07 04:53:00,2025-10-07,04:53:00,409.0,82.5,1009.1,25.5
2025-10-07 04:54:00,2025-10-07,04:54:00,409.0,82.5,1009.1,25.5
2025-10-07 04:55:00,2025-10-07,04:55:00,410.0,83.0,1009.0,25.5
2025-10-07 04:56:00,2025-10-07,04:56:00,410.0,83.0,1009.0,25.5
2025-10-07 04:57:00,2025-10-07,04:57:00,410.0,83.0,1009.0,25.5
2025-10-07 04:58:00,2025-10-07,04:58:00,410.0,83.0,1009.0,25.5
2025-10-07 04:59:00,2025-10-07,04:59:00,410.0,83.0,1009.0,25.5
2025-10-07 05:00:00,2025-10-07,05:00:00,410.0,83.0,1009.0,25.5
2025-10-07 05:01:00,2025-10-07,05:01:00,410.0,83.0,1009.0,25.5
2025-10-07 05:02:00,2025-10-07,05:02:00,410.0,83.0,1009.0,25.5
2025-10-07 05:03:00,2025-10-07,05:03:00,410.0,83.0,1009.0,25.5
2025-10-07 05:04:00,2025-10-07,05:04:00,410.0,83.0,1009.0,25.5
2025-10-07 05:05:00,2025-10-07,05:05:00,410.0,83.0,1009.3,25.6
2025-10-07 05:06:00,2025-10-07,05:06:00,410.0,83.0,1009.3,25.6
2025-10-07 05:07:00,2025-10-07,05:07:00,410.0,83.0,1009.3,25.6
2025-10-07 05:08:00,2025-10-07,05:08:00,410.0,83.0,1009.3,25.6
2025-10-07 05:09:00,2025-10-07,05:09:00,410.0,83.0,1009.3,25.6
2025-10-07 05:10:00,2025-10-07,05:10:00,410.0,83.0,1009.3,25.6
2025-10-07 05:11:00,2025-10-07,05:11:00,410.0,83.0,1009.3,25.6
2025-10-07 05:12:00,2025-10-07,05:12:00,410.0,83.0,1009.3,25.6
2025-10-07 05:13:00,2025-10-07,05:13:00,410.0,83.0,1009.3,25.6
2025-10-07 05:14:00,2025-10-07,05:14:00,410.0,83.0,1009.3,25.6
2025-10-07 05:15:00,2025-10-07,05:15:00,412.0,83.5,1009.2,25.6
2025-10-07 05:16:00,2025-10-07,05:16:00,412.0,83.5,1009.2,25.6
2025-10-07 05:17:00,2025-10-07,05:17:00,412.0,83.5,1009.2,25.6
2025-10-07 05:18:00,2025-10-07,05:18:00,412.0,83.5,1009.2,25.6
2025-10-07 05:19:00,2025-10-07,05:19:00,412.0,83.5,1009.2,25.6
2025-10-07 05:20:00,2025-10-07,05:20:00,412.0,83.5,1009.2,25.6
2025-10-07 05:21:00,2025-10-07,05:21:00,412.0,83.5,1009.2,25.6
2025-10-07 05:22:00,2025-10-07,05:22:00,412.0,83.5,1009.2,25.6
2025-10-07 05:23:00,2025-10-07,05:23:00,412.0,83.5,1009.2,25.6
2025-10-07 05:24:00,2025-10-07,05:24:00,412.0,83.5,1009.2,25.6
2025-10-07 05:25:00,2025-10-07,05:25:00,414.0,83.5,1009.5,25.6
2025-10-07 05:26:00,2025-10-07,05:26:00,414.0,83.5,1009.5,25.6
2025-10-07 05:27:00,2025-10-07,05:27:00,414.0,83.5,1009.5,25.6
2025-10-07 05:28:00,2025-10-07,05:28:00,414.0,83.5,1009.5,25.6
2025-10-07 05:29:00,2025-10-07,05:29:00,414.0,83.5,1009.5,25.6
2025-10-07 05:30:00,2025-10-07,05:30:00,414.0,83.5,1009.5,25.6
2025-10-07 05:31:00,2025-10-07,05:31:00,414.0,83.5,1009.5,25.6
2025-10-07 05:32:00,2025-10-07,05:32:00,414.0,83.5,1009.5,25.6
2025-10-07 05:33:00,2025-10-07,05:33:00,414.0,83.5,1009.5,25.6
2025-10-07 05:34:00,2025-10-07,05:34:00,414.0,83.5,1009.5,25.6
2025-10-07 05:35:00,2025-10-07,05:35:00,414.0,84.0,1009.9,25.7
2025-10-07 05:36:00,2025-10-07,05:36:00,414.0,84.0,1009.9,25.7
2025-10-07 05:37:00,2025-10-07,05:37:00,414.0,84.0,1009.9,25.7
2025-10-07 05:38:00,2025-10-07,05:38:00,414.0,84.0,1009.9,25.7
2025-10-07 05:39:00,2025-10-07,05:39:00,414.0,84.0,1009.9,25.7
2025-10-07 05:40:00,2025-10-07,05:40:00,414.0,84.0,1009.9,25.7
2025-10-07 05:41:00,2025-10-07,05:41:00,414.0,84.0,1009.9,25.7
2025-10-07 05:42:00,2025-10-07,05:42:00,414.0,84.0,1009.9,25.7
2025-10-07 05:43:00,2025-10-07,05:43:00,414.0,84.0,1009.9,25.7
2025-10-07 05:44:00,2025-10-07,05:44:00,414.0,84.0,1009.9,25.7
2025-10-07 05:45:00,2025-10-07,05:45:00,415.0,83.0,1009.6,25.8
2025-10-07 05:46:00,2025-10-07,05:46:00,415.0,83.0,1009.6,25.8
2025-10-07 05:47:00,2025-10-07,05:47:00,415.0,83.0,1009.6,25.8
2025-10-07 05:48:00,2025-10-07,05:48:00,415.0,83.0,1009.6,25.8
2025-10-07 05:49:00,2025-10-07,05:49:00,415.0,83.0,1009.6,25.8
2025-10-07 05:50:00,2025-10-07,05:50:00,415.0,83.0,1009.6,25.8
2025-10-07 05:51:00,2025-10-07,05:51:00,415.0,83.0,1009.6,25.8
2025-10-07 05:52:00,2025-10-07,05:52:00,415.0,83.0,1009.6,25.8
2025-10-07 05:53:00,2025-10-07,05:53:00,415.0,83.0,1009.6,25.8
2025-10-07 05:54:00,2025-10-07,05:54:00,415.0,83.0,1009.6,25.8
2025-10-07 05:55:00,2025-10-07,05:55:00,415.0,82.5,1009.5,25.8
2025-10-07 05:56:00,2025-10-07,05:56:00,415.0,82.5,1009.5,25.8
2025-10-07 05:57:00,2025-10-07,05:57:00,415.0,82.5,1009.5,25.8
2025-10-07 05:58:00,2025-10-07,05:58:00,415.0,82.5,1009.5,25.8
2025-10-07 05:59:00,2025-10-07,05:59:00,415.0,82.5,1009.5,25.8
2025-10-07 06:00:00,2025-10-07,06:00:00,415.0,82.5,1009.5,25.8
2025-10-07 06:01:00,2025-10-07,06:01:00,415.0,82.5,1009.5,25.8
2025-10-07 06:02:00,2025-10-07,06:02:00,415.0,82.5,1009.5,25.8
2025-10-07 06:03:00,2025-10-07,06:03:00,415.0,82.5,1009.5,25.8
2025-10-07 06:04:00,2025-10-07,06:04:00,415.0,82.5,1009.5,25.8
2025-10-07 06:05:00,2025-10-07,06:05:00,415.0,82.5,1009.4,25.8
2025-10-07 06:06:00,2025-10-07,06:06:00,415.0,82.5,1009.4,25.8
2025-10-07 06:07:00,2025-10-07,06:07:00,415.0,82.5,1009.4,25.8
2025-10-07 06:08:00,2025-10-07,06:08:00,415.0,82.5,1009.4,25.8
2025-10-07 06:09:00,2025-10-07,06:09:00,415.0,82.5,1009.4,25.8
2025-10-07 06:10:00,2025-10-07,06:10:00,415.0,82.5,1009.4,25.8
2025-10-07 06:11:00,2025-10-07,06:11:00,415.0,82.5,1009.4,25.8
2025-10-07 06:12:00,2025-10-07,06:12:00,415.0,82.5,1009.4,25.8
2025-10-07 06:13:00,2025-10-07,06:13:00,415.0,82.5,1009.4,25.8
2025-10-07 06:14:00,2025-10-07,06:14:00,415.0,82.5,1009.4,25.8
2025-10-07 06:15:00,2025-10-07,06:15:00,415.0,83.0,1009.4,25.8
2025-10-07 06:16:00,2025-10-07,06:16:00,415.0,83.0,1009.4,25.8
2025-10-07 06:17:00,2025-10-07,06:17:00,415.0,83.0,1009.4,25.8
2025-10-07 06:18:00,2025-10-07,06:18:00,415.0,83.0,1009.4,25.8
2025-10-07 06:19:00,2025-10-07,06:19:00,415.0,83.0,1009.4,25.8
2025-10-07 06:20:00,2025-10-07,06:20:00,415.0,83.0,1009.4,25.8
2025-10-07 06:21:00,2025-10-07,06:21:00,415.0,83.0,1009.4,25.8
2025-10-07 06:22:00,2025-10-07,06:22:00,415.0,83.0,1009.4,25.8
2025-10-07 06:23:00,2025-10-07,06:23:00,415.0,83.0,1009.4,25.8
2025-10-07 06:24:00,2025-10-07,06:24:00,415.0,83.0,1009.4,25.8
2025-10-07 06:25:00,2025-10-07,06:25:00,415.0,83.0,1009.5,25.8
2025-10-07 06:26:00,2025-10-07,06:26:00,415.0,83.0,1009.5,25.8
2025-10-07 06:27:00,2025-10-07,06:27:00,415.0,83.0,1009.5,25.8
2025-10-07 06:28:00,2025-10-07,06:28:00,415.0,83.0,1009.5,25.8
2025-10-07 06:29:00,2025-10-07,06:29:00,415.0,83.0,1009.5,25.8
2025-10-07 06:30:00,2025-10-07,06:30:00,415.0,83.0,1009.5,25.8
2025-10-07 06:31:00,2025-10-07,06:31:00,415.0,83.0,1009.5,25.8
2025-10-07 06:32:00,2025-10-07,06:32:00,415.0,83.0,1009.5,25.8
2025-10-07 06:33:00,2025-10-07,06:33:00,415.0,83.0,1009.5,25.8
2025-10-07 06:34:00,2025-10-07,06:34:00,415.0,83.0,1009.5,25.8
2025-10-07 06:35:00,2025-10-07,06:35:00,415.0,83.0,1009.5,25.8
2025-10-07 06:36:00,2025-10-07,06:36:00,415.0,83.0,1009.5,25.8
2025-10-07 06:37:00,2025-10-07,06:37:00,415.0,83.0,1009.5,25.8
2025-10-07 06:38:00,2025-10-07,06:38:00,415.0,83.0,1009.5,25.8
2025-10-07 06:39:00,2025-10-07,06:39:00,415.0,83.0,1009.5,25.8
2025-10-07 06:40:00,2025-10-07,06:40:00,415.0,83.0,1009.5,25.8
2025-10-07 06:41:00,2025-10-07,06:41:00,415.0,83.0,1009.5,25.8
2025-10-07 06:42:00,2025-10-07,06:42:00,415.0,83.0,1009.5,25.8
2025-10-07 06:43:00,2025-10-07,06:43:00,415.0,83.0,1009.5,25.8
2025-10-07 06:44:00,2025-10-07,06:44:00,415.0,83.0,1009.5,25.8
2025-10-07 06:45:00,2025-10-07,06:45:00,415.0,83.5,1009.7,25.9
2025-10-07 06:46:00,2025-10-07,06:46:00,415.0,83.5,1009.7,25.9
2025-10-07 06:47:00,2025-10-07,06:47:00,415.0,83.5,1009.7,25.9
2025-10-07 06:48:00,2025-10-07,06:48:00,415.0,83.5,1009.7,25.9
2025-10-07 06:49:00,2025-10-07,06:49:00,415.0,83.5,1009.7,25.9
2025-10-07 06:50:00,2025-10-07,06:50:00,415.0,83.5,1009.7,25.9
2025-10-07 06:51:00,2025-10-07,06:51:00,415.0,83.5,1009.7,25.9
2025-10-07 06:52:00,2025-10-07,06:52:00,415.0,83.5,1009.7,25.9
2025-10-07 06:53:00,2025-10-07,06:53:00,415.0,83.5,1009.7,25.9
2025-10-07 06:54:00,2025-10-07,06:54:00,415.0,83.5,1009.7,25.9
2025-10-07 06:55:00,2025-10-07,06:55:00,416.0,83.0,1009.9,25.9
2025-10-07 06:56:00,2025-10-07,06:56:00,416.0,83.0,1009.9,25.9
2025-10-07 06:57:00,2025-10-07,06:57:00,416.0,83.0,1009.9,25.9
2025-10-07 06:58:00,2025-10-07,06:58:00,416.0,83.0,1009.9,25.9
2025-10-07 06:59:00,2025-10-07,06:59:00,416.0,83.0,1009.9,25.9
2025-10-07 07:00:00,2025-10-07,07:00:00,416.0,83.0,1009.9,25.9
2025-10-07 07:01:00,2025-10-07,07:01:00,416.0,83.0,1009.9,25.9
2025-10-07 07:02:00,2025-10-07,07:02:00,416.0,83.0,1009.9,25.9
2025-10-07 07:03:00,2025-10-07,07:03:00,416.0,83.0,1009.9,25.9
2025-10-07 07:04:00,2025-10-07,07:04:00,416.0,83.0,1009.9,25.9
2025-10-07 07:05:00,2025-10-07,07:05:00,416.0,83.5,1009.9,25.9
2025-10-07 07:06:00,2025-10-07,07:06:00,416.0,83.5,1009.9,25.9
2025-10-07 07:07:00,2025-10-07,07:07:00,416.0,83.5,1009.9,25.9
2025-10-07 07:08:00,2025-10-07,07:08:00,416.0,83.5,1009.9,25.9
2025-10-07 07:09:00,2025-10-07,07:09:00,416.0,83.5,1009.9,25.9
2025-10-07 07:10:00,2025-10-07,07:10:00,416.0,83.5,1009.9,25.9
2025-10-07 07:11:00,2025-10-07,07:11:00,416.0,83.5,1009.9,25.9
2025-10-07 07:12:00,2025-10-07,07:12:00,416.0,83.5,1009.9,25.9
2025-10-07 07:13:00,2025-10-07,07:13:00,416.0,83.5,1009.9,25.9
2025-10-07 07:14:00,2025-10-07,07:14:00,416.0,83.5,1009.9,25.9
2025-10-07 07:15:00,2025-10-07,07:15:00,416.0,83.5,1010.0,25.9
2025-10-07 07:16:00,2025-10-07,07:16:00,416.0,83.5,1010.0,25.9
2025-10-07 07:17:00,2025-10-07,07:17:00,416.0,83.5,1010.0,25.9
2025-10-07 07:18:00,2025-10-07,07:18:00,416.0,83.5,1010.0,25.9
2025-10-07 07:19:00,2025-10-07,07:19:00,416.0,83.5,1010.0,25.9
2025-10-07 07:20:00,2025-10-07,07:20:00,416.0,83.5,1010.0,25.9
2025-10-07 07:21:00,2025-10-07,07:21:00,416.0,83.5,1010.0,25.9
2025-10-07 07:22:00,2025-10-07,07:22:00,416.0,83.5,1010.0,25.9
2025-10-07 07:23:00,2025-10-07,07:23:00,416.0,83.5,1010.0,25.9
2025-10-07 07:24:00,2025-10-07,07:24:00,416.0,83.5,1010.0,25.9
2025-10-07 07:25:00,2025-10-07,07:25:00,417.0,83.5,1010.0,25.9
2025-10-07 07:26:00,2025-10-07,07:26:00,417.0,83.5,1010.0,25.9
2025-10-07 07:27:00,2025-10-07,07:27:00,417.0,83.5,1010.0,25.9
2025-10-07 07:28:00,2025-10-07,07:28:00,417.0,83.5,1010.0,25.9
2025-10-07 07:29:00,2025-10-07,07:29:00,417.0,83.5,1010.0,25.9
2025-10-07 07:30:00,2025-10-07,07:30:00,417.0,83.5,1010.0,25.9
2025-10-07 07:31:00,2025-10-07,07:31:00,417.0,83.5,1010.0,25.9
2025-10-07 07:32:00,2025-10-07,07:32:00,417.0,83.5,1010.0,25.9
2025-10-07 07:33:00,2025-10-07,07:33:00,417.0,83.5,1010.0,25.9
2025-10-07 07:34:00,2025-10-07,07:34:00,417.0,83.5,1010.0,25.9
2025-10-07 07:35:00,2025-10-07,07:35:00,418.0,77.5,1010.2,25.6
2025-10-07 07:36:00,2025-10-07,07:36:00,418.0,77.5,1010.2,25.6
2025-10-07 07:37:00,2025-10-07,07:37:00,418.0,77.5,1010.2,25.6
2025-10-07 07:38:00,2025-10-07,07:38:00,418.0,77.5,1010.2,25.6
2025-10-07 07:39:00,2025-10-07,07:39:00,418.0,77.5,1010.2,25.6
2025-10-07 07:40:00,2025-10-07,07:40:00,418.0,77.5,1010.2,25.6
2025-10-07 07:41:00,2025-10-07,07:41:00,418.0,77.5,1010.2,25.6
2025-10-07 07:42:00,2025-10-07,07:42:00,418.0,77.5,1010.2,25.6
2025-10-07 07:43:00,2025-10-07,07:43:00,418.0,77.5,1010.2,25.6
2025-10-07 07:44:00,2025-10-07,07:44:00,418.0,77.5,1010.2,25.6
2025-10-07 07:45:00,2025-10-07,07:45:00,423.0,75.0,1010.3,25.0
2025-10-07 07:46:00,2025-10-07,07:46:00,423.0,75.0,1010.3,25.0
2025-10-07 07:47:00,2025-10-07,07:47:00,423.0,75.0,1010.3,25.0
2025-10-07 07:48:00,2025-10-07,07:48:00,423.0,75.0,1010.3,25.0
2025-10-07 07:49:00,2025-10-07,07:49:00,423.0,75.0,1010.3,25.0
2025-10-07 07:50:00,2025-10-07,07:50:00,423.0,75.0,1010.3,25.0
2025-10-07 07:51:00,2025-10-07,07:51:00,423.0,75.0,1010.3,25.0
2025-10-07 07:52:00,2025-10-07,07:52:00,423.0,75.0,1010.3,25.0
2025-10-07 07:53:00,2025-10-07,07:53:00,423.0,75.0,1010.3,25.0
2025-10-07 07:54:00,2025-10-07,07:54:00,423.0,75.0,1010.3,25.0
2025-10-07 07:55:00,2025-10-07,07:55:00,430.0,73.5,1010.5,24.6
2025-10-07 07:56:00,2025-10-07,07:56:00,430.0,73.5,1010.5,24.6
2025-10-07 07:57:00,2025-10-07,07:57:00,430.0,73.5,1010.5,24.6
2025-10-07 07:58:00,2025-10-07,07:58:00,430.0,73.5,1010.5,24.6
2025-10-07 07:59:00,2025-10-07,07:59:00,430.0,73.5,1010.5,24.6
2025-10-07 08:00:00,2025-10-07,08:00:00,430.0,73.5,1010.5,24.6
2025-10-07 08:01:00,2025-10-07,08:01:00,430.0,73.5,1010.5,24.6
2025-10-07 08:02:00,2025-10-07,08:02:00,430.0,73.5,1010.5,24.6
2025-10-07 08:03:00,2025-10-07,08:03:00,430.0,73.5,1010.5,24.6
2025-10-07 08:04:00,2025-10-07,08:04:00,430.0,73.5,1010.5,24.6
2025-10-07 08:05:00,2025-10-07,08:05:00,440.0,72.5,1010.5,24.3
2025-10-07 08:06:00,2025-10-07,08:06:00,440.0,72.5,1010.5,24.3
2025-10-07 08:07:00,2025-10-07,08:07:00,440.0,72.5,1010.5,24.3
2025-10-07 08:08:00,2025-10-07,08:08:00,440.0,72.5,1010.5,24.3
2025-10-07 08:09:00,2025-10-07,08:09:00,440.0,72.5,1010.5,24.3
2025-10-07 08:10:00,2025-10-07,08:10:00,440.0,72.5,1010.5,24.3
